id,coordenada_longitud,coordenada_latitud,direccion,construccion_fecha,institucion_ruc
1776,-125.729865,78.9809935,"12668 Jacob Rapid Apt. 295
Lake Jeffreyshire, CT 85027",2003-01-03,60621885727
1777,122.434234,49.9564435,"0363 Jackson Parkways Suite 622
East Betty, WI 98011",2006-11-15,52762358375
1778,-82.131508,32.9827545,"836 Hernandez Expressway
North John, CT 72560",2011-06-22,56143718061
1779,-100.357757,29.698919,"152 Cardenas Hills
Maxburgh, MP 55244",2000-01-01,17534160654
1780,118.323312,21.777973,"23690 Alvarez Expressway
Grahamland, WI 09445",2010-08-27,88291262480
1781,-74.542540,-85.961813,"718 Francis Springs Apt. 626
Michaelhaven, HI 45215",2004-09-19,90598109560
1782,3.854842,17.191677,"543 Steven Mission Suite 041
Michaelchester, VI 04886",2016-08-28,72967196329
1783,134.327971,-33.523291,"7544 Sarah Shoal Suite 298
Toddton, KY 75937",1999-03-28,99693267150
1784,96.443371,44.684191,"461 Angela Estates Suite 744
South Tyler, MO 62718",2001-02-02,98762743660
1785,-56.621152,-23.6071545,"0887 Lisa Ramp
New Mariamouth, AR 53708",1995-04-10,52654307454
1786,-104.286228,-14.3897855,"1865 Nelson Flat Suite 828
South Brandonville, NH 14611",2018-12-28,66103871954
1787,-20.654031,-18.770692,"56533 Michelle Groves Suite 647
Jimmystad, WI 55457",2022-05-10,78747313217
1788,176.269531,-59.3439075,"611 Gonzalez Light Suite 110
Camposburgh, NJ 01861",2002-12-29,45165108524
1789,-60.026775,-13.0420375,"0217 Donald Trail Suite 137
Contrerasshire, FL 92540",1998-01-31,99593965695
1790,65.138300,-82.3790665,"67742 Johnson Mountain
West Maryhaven, CO 59083",1997-03-22,46962931826
1791,67.140585,20.5321665,"7855 Rose Isle
Port Ericastad, MD 31217",2007-07-04,83451582317
1792,-126.466740,-46.4184965,"264 Frank Gateway
Hansenshire, MN 93441",2017-09-07,49365042740
1793,-147.533305,59.946152,"8895 Orr Passage
Gomezside, DC 13472",1995-12-22,53166902980
1794,-121.687894,29.988953,"9125 Cohen Ramp Apt. 386
Schmidtberg, KS 74584",2019-10-19,26573955611
1795,-57.116978,55.721950,"28361 Megan River
East Steven, NM 18870",2023-04-25,50318693173
1796,152.249515,46.721683,"792 Erica Flat
New Davidfort, AZ 57699",2017-04-21,96361413622
1797,101.752423,-77.584622,"Unit 5423 Box 3526
DPO AP 45918",2016-03-31,28557663495
1798,52.130328,-5.1890305,"98811 Vasquez Burg
North Ianbury, KS 32210",2018-12-31,99294370945
1799,51.849313,-11.8920265,"86240 Turner Branch Apt. 986
Cathymouth, SD 83375",2013-07-23,32207438487
1800,-172.912594,13.0039035,"329 Craig Brooks
South Charlesmouth, FL 47787",2010-04-22,27234628620
1801,125.335763,-20.0883535,"8575 Small Ridge
Francoville, ND 76143",2010-12-04,32865913841
1802,75.181129,54.4783745,"909 Burch Road Suite 228
South Sarah, VA 40904",2021-05-09,44678744386
1803,-36.203299,3.2778285,"7424 Cameron Island
Herrington, IA 76338",2017-09-17,18693325167
1804,33.066797,-18.2168755,"995 Jessica Flats Apt. 791
Elaineton, ID 52876",2021-03-31,47374104201
1805,-21.153024,37.6618105,"0290 Schwartz Common
Johnstad, WV 25823",2009-11-10,80249556771
1806,139.334094,59.7363595,"42265 Johnson Glen Apt. 691
Pettyville, PA 86648",1995-04-10,70355239908
1807,91.731203,-46.5622515,"78344 Clark Coves Suite 055
Gainesberg, SC 54929",1994-07-16,14525168386
1808,-5.838715,-67.0807655,"Unit 9225 Box 7468
DPO AE 46958",2022-05-16,26898887540
1809,-135.857895,-60.7947805,"7810 Chase Highway Apt. 752
Jenkinsside, CO 68582",2023-09-27,65958229457
1810,-157.539565,47.101742,"25268 Cummings Squares
Smithfurt, KY 98283",1995-10-22,53460213150
1811,20.261811,27.8772505,"55460 Hubbard Greens
Sanchezchester, NJ 72338",2018-09-28,40249227942
1812,116.222776,30.538337,"1214 Blake Port Apt. 360
Ericfurt, NE 26796",2017-12-07,49459637608
1813,-17.049630,-24.382027,"Unit 5836 Box 2599
DPO AE 41474",2005-03-17,49959643844
1814,-148.401285,14.0713875,"5377 Chris Stravenue Apt. 759
Port Samanthaland, NC 64519",2009-03-19,11267505712
1815,-72.421229,60.486735,"848 Allison Plain
Davisberg, OK 76917",2022-08-27,95071183470
1816,-47.994668,43.582472,"136 Brown Rapids Suite 621
East James, SD 05921",1998-10-29,52249504633
1817,106.794453,-25.086169,"948 Jennifer Row Apt. 706
Lake Brianna, AS 42264",2006-12-13,32673661077
1818,36.198520,53.0156905,"511 Cooley Oval
Taylorville, SC 62140",2009-04-11,33547315674
1819,32.378388,-86.530801,"38571 Copeland Road
Port Stephen, MT 83899",2008-11-27,38207642835
1820,-3.076141,-86.276976,"67674 Lauren Bypass
Samanthaville, AR 16022",2022-07-14,75252570829
1821,86.959523,51.067662,"682 Coleman Mill
North Rebecca, OR 01003",2016-03-18,66103871954
1822,-2.165278,49.4924555,"30130 Vasquez Ports
Williamton, OR 13800",2021-08-01,88258103554
1823,39.525294,30.582289,"3143 Sandra Highway Apt. 161
Paynetown, MA 21215",1995-02-12,91037864528
1824,107.359682,-28.725629,"6097 Aaron Harbors
Robertview, OK 44888",1997-03-05,23604031602
1825,-61.205211,-75.391120,"141 Wiggins Lakes
Gonzalezburgh, ME 05264",2020-10-24,88880607794
1826,-83.826937,27.8994575,"544 Joel Junctions Suite 224
Gallagherview, FM 88207",2010-11-22,20347583419
1827,105.418873,-15.2892145,"71135 Elizabeth Walk Apt. 697
Port Nicholaschester, FM 76815",2019-10-30,52620248393
1828,141.376306,47.146990,"25863 Rebecca Heights Suite 119
Morganhaven, WV 05066",2023-07-23,37855232644
1829,39.166361,81.062483,"62003 Jones Inlet
Josephville, OK 83757",2004-03-19,10604784829
1830,45.874721,87.4029405,"23775 Robert Unions Apt. 986
Holtview, KY 83655",2010-01-15,55168682513
1831,116.816802,82.3850965,"633 William Summit
Mistymouth, CA 51771",2013-07-07,87811934818
1832,-34.664709,9.991828,"615 Latasha Forge Suite 590
Garrettview, WV 05177",2005-08-08,99555831053
1833,148.213196,54.7243465,"40301 West Walks Suite 717
New Kaitlin, VI 47935",2008-05-05,65613353716
1834,-110.366995,21.7625435,"Unit 4302 Box 4436
DPO AP 30764",2017-01-27,35876358188
1835,-138.923003,79.216007,"141 Owens Street
Lake Madisonton, AK 90274",2003-09-13,39218287682
1836,147.195846,65.9154495,"0847 Bailey Lodge Suite 535
Suarezville, MO 77872",1998-11-02,64942861013
1837,59.366002,-41.747746,"2025 Debra Stream Suite 579
Harveyton, AS 49993",2013-01-08,19286692753
1838,-149.981471,41.7122005,"06564 Curtis Rapid
New Nina, ID 08935",2018-05-28,11021137366
1839,-0.260817,-44.269710,"212 Carpenter Curve
Lake Timothymouth, OR 61259",2018-10-22,65418218678
1840,138.958161,67.3473415,"67090 Campos Mountain
Clintonmouth, IN 69178",2022-07-25,49141365729
1841,30.469668,42.3111895,"93718 Collier Ranch
Lake Matthewside, DE 18138",2000-12-30,52428937626
1842,42.762807,-75.642304,"275 Smith Isle
Vargasview, MH 50034",2002-04-29,44390615923
1843,-37.357691,47.6764135,"163 Jenkins Mountains
Lake Williamport, TX 91857",1996-06-27,18894341417
1844,136.414123,41.5482985,"3007 Hawkins Viaduct
Jacobside, WI 23628",1994-10-06,84659154098
1845,128.949759,-68.0190335,"8658 Lewis Hollow
Estesville, CA 26995",1999-03-24,74128682218
1846,-155.419755,-59.5317055,"24196 Clark Roads Apt. 408
East Scott, WI 37693",2005-08-25,24636074009
1847,109.040145,-38.6456285,"4924 Estes Canyon
Lake Rachel, PR 71261",2012-05-28,58487279347
1848,-89.446155,-38.3693625,"61349 Lisa Stream Suite 843
Port James, UT 87890",2002-02-02,81212897729
1849,-121.964630,13.842395,"32762 Wagner Lane
Hurstchester, NH 61097",2006-03-18,31973905555
1850,133.508962,-81.4159235,"32330 Blake Park Suite 424
South Angelamouth, NC 36520",2001-11-10,89070639977
1851,-125.180592,-42.188711,"910 Ralph Island Apt. 065
Port Danielland, OR 50769",2013-07-24,13261706491
1852,-151.527357,16.220853,"60552 Carolyn Green Suite 828
Christinaview, RI 72612",1995-01-16,53168515781
1853,-148.516313,-65.4541195,"7965 Frank Mission Apt. 757
Lake Samantha, NJ 29343",2010-04-17,30544382374
1854,46.832102,74.8790535,"6602 Martinez Plaza
West John, CT 78570",2023-12-26,89399543389
1855,110.300505,-85.232747,"50307 Tricia Prairie Apt. 515
East Samantha, OH 42546",2016-03-07,65065360360
1856,-44.789788,-79.9811675,"494 Pittman Harbors
Cunninghamstad, CA 68319",2016-10-28,37667969267
1857,161.448983,46.2242675,"USCGC Long
FPO AA 61322",1996-02-11,99294370945
1858,-53.516898,22.905370,"263 Chambers Cliff
Jamieborough, MS 49615",2013-10-16,54014213031
1859,-73.572462,-3.3197825,"PSC 6435, Box 0829
APO AP 59358",2001-08-14,31579952903
1860,38.284821,66.479804,"PSC 1699, Box 8531
APO AA 43477",2017-05-23,46423936538
1861,44.839644,-79.9123065,"50969 Stevenson Well
Kaylabury, ME 42555",2003-03-21,66824818800
1862,-105.062010,6.8768665,"382 Jones Alley
Lake Billy, NM 03598",2019-10-09,59372634320
1863,145.444032,86.2116915,"Unit 6005 Box 3396
DPO AE 61219",2007-10-05,16041852795
1864,-0.630730,56.5098375,"874 Kennedy Circles Apt. 446
Jessicatown, IN 04127",2012-03-20,83875967687
1865,49.859007,32.0815245,"495 Smith Ports
Griffinville, ND 08743",1996-09-06,55100843004
1866,-63.071632,69.4297985,"USNS Middleton
FPO AA 20291",2000-12-31,29349768853
1867,56.994482,34.215227,"13419 Gregory Square
New Alex, NV 04486",2021-12-30,19546917389
1868,172.410588,43.262669,"001 Wallace Place Apt. 194
East Cynthia, AZ 28567",2015-06-02,84337396272
1869,76.216885,8.9421405,"1574 Mcdowell Views Suite 771
Port Kathleen, WV 33211",1998-07-03,68062222907
1870,67.522740,-28.7402735,"473 Christopher Pike Apt. 704
North Mark, PW 77091",2009-05-13,61047434301
1871,-143.624783,2.477377,"760 Bobby Flats Apt. 176
North Robertmouth, LA 91198",2003-06-17,39807974900
1872,106.444549,38.6228115,"69178 Scott Forest
Johnsonstad, AL 52825",2012-12-24,78059782534
1873,-9.180293,17.7961055,"PSC 4744, Box 3645
APO AA 55520",2017-03-26,97424223066
1874,-140.462292,-2.421437,"139 Silva Bypass Suite 482
West Josephfort, MT 79365",2004-03-03,50435678156
1875,85.661208,-87.1188525,"5095 Nelson Fords
Angelaburgh, FM 00863",2010-09-12,48615734717
1876,-81.795890,-42.229488,"699 Richards Tunnel
North Bryanborough, IL 87545",2012-12-24,92937446449
1877,-55.614869,9.631758,"6051 Todd Center
New Richard, GU 85601",2006-07-07,69919513744
1878,70.428699,-60.7588865,"USS Cruz
FPO AE 97768",2002-03-09,68255811487
1879,73.848994,15.770764,"74739 Laura Coves Apt. 004
New Andrewchester, NJ 44414",2013-09-11,79938298799
1880,170.128113,53.441765,"743 Debra Greens Apt. 370
West Wendyport, LA 17980",2003-05-04,65126798691
1881,78.486694,-17.916396,"182 Joseph Walks
Kelseychester, VI 11212",1997-06-06,57234175977
1882,-13.743853,-80.9724345,"3884 Stephens Mountain
Michaelberg, CO 93989",2003-05-13,34670179624
1883,-96.257133,-35.054357,"95294 Kristina Ways
Alexanderfort, MO 39175",2005-11-08,18605954245
1884,128.928959,26.047395,"145 Scott Crescent
North Teresaview, VA 26176",2000-10-20,27288051528
1885,-173.210294,-67.7682565,"406 Arroyo Trail
North Donaldton, SD 62472",2001-11-14,49508674077
1886,124.093829,-24.031146,"53534 Jeanne Haven
North Victorfurt, IL 94996",1998-01-04,92878704442
1887,130.530299,-60.649354,"Unit 9909 Box 8618
DPO AP 28323",1997-04-01,23799876399
1888,125.689388,-31.7258815,"472 Morrison Falls
South Cherylfurt, KY 76173",2016-11-22,77573915534
1889,-41.287075,-70.279729,"PSC 2414, Box 8453
APO AE 97479",2016-04-07,32330336893
1890,31.050395,-26.5907125,"96703 Ryan Shoals Suite 618
Ellisfort, NM 03563",1999-03-18,96937810674
1891,-3.123136,-59.014644,"1278 Bethany Causeway Suite 759
New Wendyhaven, FM 53063",2016-01-31,87286599232
1892,-17.560623,-73.9063675,"2388 John Squares Suite 016
Lake Elizabeth, MS 97895",2019-05-10,25750559540
1893,-139.123952,7.2427615,"7350 Lucas Crossing
West Seanton, FL 22990",2003-05-23,98432525912
1894,130.750854,57.926872,"5631 Carr Isle
Allenchester, MD 80835",2000-04-23,40986368079
1895,-3.416425,46.0075905,"060 Fisher Junctions Suite 151
Brownmouth, VT 60780",2006-05-25,90554420806
1896,93.259143,-89.6238825,"396 Ashley Roads
Collinsfort, AR 22525",1995-05-31,85924146155
1897,-162.484812,89.2798205,"38791 Davis Road Suite 879
Lake Sandraside, VI 92791",2004-08-13,23930913043
1898,34.349005,-51.9737015,"PSC 6876, Box 8960
APO AA 78766",1995-08-28,35510577773
1899,-31.592997,-69.1976915,"8140 Cameron Valley
Keithmouth, NM 38379",2014-01-28,28174924346
1900,-58.982954,-57.980823,"03030 Decker Terrace
Woodtown, MH 53754",2015-01-21,79549139320
1901,-117.609111,37.3953115,"USCGC Banks
FPO AA 16609",2014-01-05,93669900129
1902,13.224419,-72.233527,"087 Martinez Pass Suite 414
Lynchborough, IN 93028",2018-11-28,61047434301
1903,-90.102593,29.432300,"1166 Peggy Falls Apt. 077
South Amychester, TN 87790",1997-12-28,24317388872
1904,96.672336,-37.6773605,"PSC 6319, Box 0498
APO AA 48897",1995-01-07,93668074265
1905,-107.051467,69.331550,"83323 Brown Lodge Suite 779
Vancefurt, AS 21966",2011-04-30,94451037981
1906,145.981778,-6.9014095,"529 Hill Alley
Nancyside, UT 28800",2017-07-01,16650123785
1907,-45.249176,-62.980056,"91998 Brian Crest Suite 944
Reedchester, VA 57850",2022-03-31,98432525912
1908,-109.451961,5.052797,"208 Diaz Point Suite 493
New Gregorymouth, HI 28014",1999-07-06,69919513744
1909,167.497947,63.7213765,"53309 Landry Summit
East Cassandraville, MI 52810",2010-10-25,10741556046
1910,91.734762,82.0283775,"10377 Robertson Turnpike Suite 481
Port Davidstad, OK 03708",2006-08-15,27603524994
1911,87.515334,88.6188065,"678 Briana Grove Suite 994
Novakfurt, WV 73320",2007-11-24,54662193971
1912,50.673880,-44.1342605,"USNV Rivera
FPO AP 29451",2011-11-13,26955219030
1913,-154.952681,41.306828,"973 Anderson Court Apt. 498
East Allen, PW 40934",2005-12-31,37667969267
1914,50.272627,76.811565,"269 James Creek
Jamesburgh, UT 57915",2003-01-21,30667062395
1915,-129.816764,42.3793975,"210 Cathy Via
Lake Royside, AZ 43064",2006-01-03,27935101090
1916,84.734689,39.8251425,"399 Susan Fall
North Carolyn, UT 34112",2022-03-22,61289364233
1917,17.249725,-21.989823,"26192 Kendra Turnpike Apt. 901
Lake Zachary, SD 23287",1996-12-20,24583600989
1918,-160.481692,-45.1201805,"081 Maxwell Vista Suite 271
Debrachester, KS 77853",2014-02-16,31442458450
1919,144.747011,32.437454,"1733 Mccormick Meadows
East Brandon, HI 01507",2006-11-11,76149117694
1920,-32.169075,65.9397135,"29166 Brandon Courts
Evansport, FM 12269",2009-11-25,87286599232
1921,80.769228,45.860587,"43482 Douglas Wells Apt. 929
Hillberg, LA 84276",1994-11-28,81111897193
1922,-86.557656,16.6398605,"35770 Kelly Street Apt. 584
East Kyle, PW 20912",2005-12-25,35036133865
1923,113.114463,-26.2443315,"343 Brianna Crescent
Andrewville, FM 37621",2004-06-12,34452745889
1924,-92.989130,1.990555,"5677 Steven Highway Apt. 906
Port Rachel, CO 50000",1995-04-27,87560663245
1925,53.517405,-7.1333225,"83532 Larson Keys Apt. 680
New Timothy, MN 58513",2006-09-02,79604292363
1926,20.075660,21.4441925,"USCGC Graham
FPO AA 68631",1997-06-09,66112238528
1927,-167.026177,-9.700879,"061 Hall Branch Apt. 453
Rowlandchester, LA 89028",2000-02-07,95505255957
1928,-122.726266,7.198245,"408 Jones Radial
Port Sheila, ND 01491",2003-07-17,82763314834
1929,-31.992412,64.3020675,"9233 Valencia Meadow Suite 533
North Samanthaport, NH 09679",2007-06-24,35456086587
1930,-92.396373,-39.5300205,"96581 Gay Shore
Arthurbury, WA 73871",2016-10-05,24317388872
1931,55.623537,-58.5706445,"7000 Justin Landing Apt. 408
Jamesbury, WV 52477",2000-04-08,80769579735
1932,-95.756490,20.7084935,"0630 Michelle Burgs Apt. 964
Lake Jenniferview, IN 11172",2000-02-27,15660072290
1933,-43.845485,-29.222999,"63907 Jones Plains
Myersburgh, TN 19731",2022-10-05,47907097409
1934,-166.616236,77.100067,"238 Patterson Squares Suite 963
West Sheila, UT 08259",1999-01-15,20341231573
1935,82.839113,-88.4650215,"4592 Javier Extension Suite 601
Ellisonfurt, NM 88362",2023-02-02,53993943442
1936,-42.549540,27.437767,"4614 Deanna Manors Apt. 667
Kevinmouth, WI 39676",2008-09-04,62642009708
1937,42.037534,-40.0918925,"14097 Carpenter Road
Lake Manuelburgh, IL 38299",1999-08-20,70583577008
1938,76.274620,47.5870975,"90586 Morris Plain
Brittanyside, ND 90178",2017-01-17,71313415286
1939,-61.094194,15.8308165,"0484 James Forest Apt. 586
New Lisaport, MD 68976",2011-06-30,26791947486
1940,8.702359,2.0638495,"3396 Johnson Plaza Apt. 779
Stevensville, AL 95529",2018-07-09,43829146463
1941,69.488837,-63.241657,"7331 Hammond Villages Suite 585
West Charles, ID 26850",2020-08-18,94451037981
1942,23.936809,-9.4574265,"4029 John Mountains Suite 915
Scottborough, SD 63856",2009-06-17,42634849903
1943,2.867907,-70.712612,"PSC 3257, Box 2243
APO AA 44674",2019-08-18,58768344776
1944,123.303006,-65.892764,"9305 Allen Streets
Port Scott, VI 18167",2022-11-13,60520202028
1945,88.713520,-20.5689115,"2741 Brandi Fork Apt. 033
Brewerside, MO 06665",2018-07-29,87811934818
1946,-35.498957,-66.311359,"346 Gonzales Islands
North Vincent, NJ 00963",2017-08-04,62642009708
1947,-178.002042,-70.4061665,"540 Melissa Locks
North Bradstad, WI 95609",1994-11-08,75252570829
1948,-142.304786,39.184169,"7243 Young Motorway
Jonesside, IA 04948",2007-01-25,48928886800
1949,-112.230107,58.4258875,"99544 Dyer Plaza Suite 501
Lake Kenneth, PW 54615",2016-02-27,77219302389
1950,-62.838315,78.7037105,"Unit 9934 Box 5001
DPO AA 69003",2022-07-19,22861261815
1951,9.746046,74.206170,"PSC 0820, Box 4700
APO AP 53503",2006-07-04,79162780963
1952,122.002987,1.3523765,"31513 Kayla Street
Lake Manuelborough, ME 07034",2018-08-12,36313030863
1953,-109.228213,7.293839,"466 Donald Valleys Suite 684
Lake Adammouth, WI 72808",2014-04-27,50275673456
1954,-5.783426,-86.0488135,"16939 Lane Extensions
Shieldschester, ND 06044",2021-11-15,64051166822
1955,101.522584,1.0393855,"6989 Moran Field
Terrifurt, NV 84150",2011-09-24,51429391325
1956,-171.246671,-70.1839985,"59681 Banks Field
South Jonathan, NE 85913",2011-07-03,18346965079
1957,-21.417417,65.542461,"7506 Brooks Passage Apt. 331
Cristianport, VI 15569",2000-10-04,88258103554
1958,-15.505164,50.871434,"5498 Randall Wall Suite 880
New Heatherview, WA 76037",2004-03-16,54545632683
1959,-9.925967,-0.308494,"50726 Wolf Park
East Christopher, NM 62106",2014-06-04,24933584313
1960,-142.648174,68.506223,"639 Wayne Brooks Suite 550
Markport, MP 42451",2007-12-12,24933584313
1961,-35.314249,-55.274062,"25691 Richardson Land Suite 801
Angelaside, RI 66948",2008-10-21,68105326262
1962,101.142810,70.236642,"PSC 0714, Box 6491
APO AA 53976",2008-10-22,22193805352
1963,-152.603453,7.4268105,"093 Corey Village Suite 173
Port Shelleychester, CO 89438",2019-12-24,52106839071
1964,32.720318,-70.0147445,"0503 Reginald Gardens
Port Cameronside, RI 05841",2007-01-18,32865913841
1965,-68.610153,61.2508015,"0519 West Landing Suite 044
New Kim, MT 63221",2004-09-15,62642009708
1966,-82.283191,-86.858965,"451 Stevens Inlet
Port Deannachester, AS 99121",1995-12-20,37602278388
1967,-49.360074,-17.5616145,"54480 Tanner Springs Apt. 674
Jonathanmouth, NE 08441",2024-02-16,11021137366
1968,98.352406,16.900029,"89328 Brittany Square
Nguyenburgh, CA 83982",2023-04-04,29593629208
1969,125.464228,-75.8063885,"82040 Jennifer Overpass Apt. 038
North Julieshire, KS 67298",2001-10-17,95071183470
1970,47.053714,-6.997829,"090 Williams Shores
Dawsonfurt, DC 77763",2023-09-17,24516198851
1971,119.587805,-46.7076425,"5667 Catherine Springs Suite 695
West Johnfurt, NC 32312",1998-03-06,66824818800
1972,88.936886,48.9425485,"2871 John Village Apt. 670
Amyshire, MO 36034",2011-07-07,77219302389
1973,52.034297,-53.077348,"3321 Watson Village
Joshuaborough, NC 13953",2013-10-24,83726021955
1974,-163.638375,60.433799,"38993 Brittany Field Suite 250
Alisonville, VA 69808",2012-10-06,33838610122
1975,-67.859389,-68.0969555,"283 Cassandra Course
Snydershire, FM 87357",1996-03-28,98152156026
1976,-107.852156,70.723826,"03689 Phillips Walk Apt. 098
New Arianamouth, FL 92319",2015-04-01,32154148707
1977,150.903128,42.943029,"PSC 1630, Box 2726
APO AA 07027",2019-09-22,19449275281
1978,-178.257704,47.9317555,"56439 Jessica Lock
Samanthaland, VI 24845",2004-05-06,46962931826
1979,11.648765,-45.579360,"4975 Hurley Inlet
Stevenston, KY 90957",1999-03-08,66529560069
